Vendor,device_type,model,mac_address,serial_number,band_type
Huawei,Switch,SG108,AA:BB:8B:00:11:8B,SN-Switch-04235,dual_band
Nokia,ONT,HG8145V5,AA:BB:8C:00:11:8C,SN-ONT-04236,single_band
ZTE,ONU,G-140W-C,AA:BB:8D:00:11:8D,SN-ONU-04237,dual_band
TP-Link,Router,Archer C6,AA:BB:8E:00:11:8E,SN-Router-04238,single_band
Cisco,Modem,MB8600,AA:BB:8F:00:11:8F,SN-Modem-04239,dual_band
Huawei,Access Point,EAP225,AA:BB:90:00:11:90,SN-AccessPoint-04240,single_band
Nokia,Switch,SG108,AA:BB:91:00:11:91,SN-Switch-04241,dual_band
ZTE,ONT,HG8145V5,AA:BB:92:00:11:92,SN-ONT-04242,single_band
TP-Link,ONU,G-140W-C,AA:BB:93:00:11:93,SN-ONU-04243,dual_band
Cisco,Router,Archer C6,AA:BB:94:00:11:94,SN-Router-04244,single_band
Huawei,Modem,MB8600,AA:BB:95:00:11:95,SN-Modem-04245,dual_band
Nokia,Access Point,EAP225,AA:BB:96:00:11:96,SN-AccessPoint-04246,single_band
ZTE,Switch,SG108,AA:BB:97:00:11:97,SN-Switch-04247,dual_band
TP-Link,ONT,HG8145V5,AA:BB:98:00:11:98,SN-ONT-04248,single_band
Cisco,ONU,G-140W-C,AA:BB:99:00:11:99,SN-ONU-04249,dual_band
Huawei,Router,Archer C6,AA:BB:9A:00:11:9A,SN-Router-04250,single_band
Nokia,Modem,MB8600,AA:BB:9B:00:11:9B,SN-Modem-04251,dual_band
ZTE,Access Point,EAP225,AA:BB:9C:00:11:9C,SN-AccessPoint-04252,single_band
TP-Link,Switch,SG108,AA:BB:9D:00:11:9D,SN-Switch-04253,dual_band
Cisco,ONT,HG8145V5,AA:BB:9E:00:11:9E,SN-ONT-04254,single_band
Huawei,ONU,G-140W-C,AA:BB:9F:00:11:9F,SN-ONU-04255,dual_band
Nokia,Router,Archer C6,AA:BB:A0:00:11:A0,SN-Router-04256,single_band
ZTE,Modem,MB8600,AA:BB:A1:00:11:A1,SN-Modem-04257,dual_band
TP-Link,Access Point,EAP225,AA:BB:A2:00:11:A2,SN-AccessPoint-04258,single_band
Cisco,Switch,SG108,AA:BB:A3:00:11:A3,SN-Switch-04259,dual_band
Huawei,ONT,HG8145V5,AA:BB:A4:00:11:A4,SN-ONT-04260,single_band
Nokia,ONU,G-140W-C,AA:BB:A5:00:11:A5,SN-ONU-04261,dual_band
ZTE,Router,Archer C6,AA:BB:A6:00:11:A6,SN-Router-04262,single_band
TP-Link,Modem,MB8600,AA:BB:A7:00:11:A7,SN-Modem-04263,dual_band
Cisco,Access Point,EAP225,AA:BB:A8:00:11:A8,SN-AccessPoint-04264,single_band
Huawei,Switch,SG108,AA:BB:A9:00:11:A9,SN-Switch-04265,dual_band
Nokia,ONT,HG8145V5,AA:BB:AA:00:11:AA,SN-ONT-04266,single_band
ZTE,ONU,G-140W-C,AA:BB:AB:00:11:AB,SN-ONU-04267,dual_band
TP-Link,Router,Archer C6,AA:BB:AC:00:11:AC,SN-Router-04268,single_band
Cisco,Modem,MB8600,AA:BB:AD:00:11:AD,SN-Modem-04269,dual_band
Huawei,Access Point,EAP225,AA:BB:AE:00:11:AE,SN-AccessPoint-04270,single_band
Nokia,Switch,SG108,AA:BB:AF:00:11:AF,SN-Switch-04271,dual_band
ZTE,ONT,HG8145V5,AA:BB:B0:00:11:B0,SN-ONT-04272,single_band
TP-Link,ONU,G-140W-C,AA:BB:B1:00:11:B1,SN-ONU-04273,dual_band
Cisco,Router,Archer C6,AA:BB:B2:00:11:B2,SN-Router-04274,single_band
Huawei,Modem,MB8600,AA:BB:B3:00:11:B3,SN-Modem-04275,dual_band
Nokia,Access Point,EAP225,AA:BB:B4:00:11:B4,SN-AccessPoint-04276,single_band
ZTE,Switch,SG108,AA:BB:B5:00:11:B5,SN-Switch-04277,dual_band
TP-Link,ONT,HG8145V5,AA:BB:B6:00:11:B6,SN-ONT-04278,single_band
Cisco,ONU,G-140W-C,AA:BB:B7:00:11:B7,SN-ONU-04279,dual_band
Huawei,Router,Archer C6,AA:BB:B8:00:11:B8,SN-Router-04280,single_band
Nokia,Modem,MB8600,AA:BB:B9:00:11:B9,SN-Modem-04281,dual_band
ZTE,Access Point,EAP225,AA:BB:BA:00:11:BA,SN-AccessPoint-04282,single_band
TP-Link,Switch,SG108,AA:BB:BB:00:11:BB,SN-Switch-04283,dual_band
Cisco,ONT,HG8145V5,AA:BB:BC:00:11:BC,SN-ONT-04284,single_band
Huawei,ONU,G-140W-C,AA:BB:BD:00:11:BD,SN-ONU-04285,dual_band
Nokia,Router,Archer C6,AA:BB:BE:00:11:BE,SN-Router-04286,single_band
ZTE,Modem,MB8600,AA:BB:BF:00:11:BF,SN-Modem-04287,dual_band
TP-Link,Access Point,EAP225,AA:BB:C0:00:11:C0,SN-AccessPoint-04288,single_band
Cisco,Switch,SG108,AA:BB:C1:00:11:C1,SN-Switch-04289,dual_band
Huawei,ONT,HG8145V5,AA:BB:C2:00:11:C2,SN-ONT-04290,single_band
Nokia,ONU,G-140W-C,AA:BB:C3:00:11:C3,SN-ONU-04291,dual_band
ZTE,Router,Archer C6,AA:BB:C4:00:11:C4,SN-Router-04292,single_band
TP-Link,Modem,MB8600,AA:BB:C5:00:11:C5,SN-Modem-04293,dual_band
Cisco,Access Point,EAP225,AA:BB:C6:00:11:C6,SN-AccessPoint-04294,single_band
Huawei,Switch,SG108,AA:BB:C7:00:11:C7,SN-Switch-04295,dual_band
Nokia,ONT,HG8145V5,AA:BB:C8:00:11:C8,SN-ONT-04296,single_band
ZTE,ONU,G-140W-C,AA:BB:C9:00:11:C9,SN-ONU-04297,dual_band
TP-Link,Router,Archer C6,AA:BB:CA:00:11:CA,SN-Router-04298,single_band
Cisco,Modem,MB8600,AA:BB:CB:00:11:CB,SN-Modem-04299,dual_band
Huawei,Access Point,EAP225,AA:BB:CC:00:11:CC,SN-AccessPoint-04300,single_band
Nokia,Switch,SG108,AA:BB:CD:00:11:CD,SN-Switch-04301,dual_band
ZTE,ONT,HG8145V5,AA:BB:CE:00:11:CE,SN-ONT-04302,single_band
TP-Link,ONU,G-140W-C,AA:BB:CF:00:11:CF,SN-ONU-04303,dual_band
Cisco,Router,Archer C6,AA:BB:D0:00:11:D0,SN-Router-04304,single_band
Huawei,Modem,MB8600,AA:BB:D1:00:11:D1,SN-Modem-04305,dual_band
Nokia,Access Point,EAP225,AA:BB:D2:00:11:D2,SN-AccessPoint-04306,single_band
ZTE,Switch,SG108,AA:BB:D3:00:11:D3,SN-Switch-04307,dual_band
TP-Link,ONT,HG8145V5,AA:BB:D4:00:11:D4,SN-ONT-04308,single_band
Cisco,ONU,G-140W-C,AA:BB:D5:00:11:D5,SN-ONU-04309,dual_band
Huawei,Router,Archer C6,AA:BB:D6:00:11:D6,SN-Router-04310,single_band
Nokia,Modem,MB8600,AA:BB:D7:00:11:D7,SN-Modem-04311,dual_band
ZTE,Access Point,EAP225,AA:BB:D8:00:11:D8,SN-AccessPoint-04312,single_band
TP-Link,Switch,SG108,AA:BB:D9:00:11:D9,SN-Switch-04313,dual_band
Cisco,ONT,HG8145V5,AA:BB:DA:00:11:DA,SN-ONT-04314,single_band
Huawei,ONU,G-140W-C,AA:BB:DB:00:11:DB,SN-ONU-04315,dual_band
Nokia,Router,Archer C6,AA:BB:DC:00:11:DC,SN-Router-04316,single_band
ZTE,Modem,MB8600,AA:BB:DD:00:11:DD,SN-Modem-04317,dual_band
TP-Link,Access Point,EAP225,AA:BB:DE:00:11:DE,SN-AccessPoint-04318,single_band
Cisco,Switch,SG108,AA:BB:DF:00:11:DF,SN-Switch-04319,dual_band
Huawei,ONT,HG8145V5,AA:BB:E0:00:11:E0,SN-ONT-04320,single_band
Nokia,ONU,G-140W-C,AA:BB:E1:00:11:E1,SN-ONU-04321,dual_band
ZTE,Router,Archer C6,AA:BB:E2:00:11:E2,SN-Router-04322,single_band
TP-Link,Modem,MB8600,AA:BB:E3:00:11:E3,SN-Modem-04323,dual_band
Cisco,Access Point,EAP225,AA:BB:E4:00:11:E4,SN-AccessPoint-04324,single_band
Huawei,Switch,SG108,AA:BB:E5:00:11:E5,SN-Switch-04325,dual_band
Nokia,ONT,HG8145V5,AA:BB:E6:00:11:E6,SN-ONT-04326,single_band
ZTE,ONU,G-140W-C,AA:BB:E7:00:11:E7,SN-ONU-04327,dual_band
TP-Link,Router,Archer C6,AA:BB:E8:00:11:E8,SN-Router-04328,single_band
Cisco,Modem,MB8600,AA:BB:E9:00:11:E9,SN-Modem-04329,dual_band
Huawei,Access Point,EAP225,AA:BB:EA:00:11:EA,SN-AccessPoint-04330,single_band
Nokia,Switch,SG108,AA:BB:EB:00:11:EB,SN-Switch-04331,dual_band
ZTE,ONT,HG8145V5,AA:BB:EC:00:11:EC,SN-ONT-04332,single_band
TP-Link,ONU,G-140W-C,AA:BB:ED:00:11:ED,SN-ONU-04333,dual_band
Cisco,Router,Archer C6,AA:BB:EE:00:11:EE,SN-Router-04334,single_band
Huawei,Modem,MB8600,AA:BB:EF:00:11:EF,SN-Modem-04335,dual_band
Nokia,Access Point,EAP225,AA:BB:F0:00:11:F0,SN-AccessPoint-04336,single_band
ZTE,Switch,SG108,AA:BB:F1:00:11:F1,SN-Switch-04337,dual_band
TP-Link,ONT,HG8145V5,AA:BB:F2:00:11:F2,SN-ONT-04338,single_band
Cisco,ONU,G-140W-C,AA:BB:F3:00:11:F3,SN-ONU-04339,dual_band
Huawei,Router,Archer C6,AA:BB:F4:00:11:F4,SN-Router-04340,single_band
Nokia,Modem,MB8600,AA:BB:F5:00:11:F5,SN-Modem-04341,dual_band
ZTE,Access Point,EAP225,AA:BB:F6:00:11:F6,SN-AccessPoint-04342,single_band
TP-Link,Switch,SG108,AA:BB:F7:00:11:F7,SN-Switch-04343,dual_band
Cisco,ONT,HG8145V5,AA:BB:F8:00:11:F8,SN-ONT-04344,single_band
Huawei,ONU,G-140W-C,AA:BB:F9:00:11:F9,SN-ONU-04345,dual_band
Nokia,Router,Archer C6,AA:BB:FA:00:11:FA,SN-Router-04346,single_band
ZTE,Modem,MB8600,AA:BB:FB:00:11:FB,SN-Modem-04347,dual_band
TP-Link,Access Point,EAP225,AA:BB:FC:00:11:FC,SN-AccessPoint-04348,single_band
Cisco,Switch,SG108,AA:BB:FD:00:11:FD,SN-Switch-04349,dual_band
Huawei,ONT,HG8145V5,AA:BB:FE:00:11:FE,SN-ONT-04350,single_band
Nokia,ONU,G-140W-C,AA:BB:FF:00:11:FF,SN-ONU-04351,dual_band
ZTE,Router,Archer C6,AA:BB:00:00:11:00,SN-Router-04352,single_band
TP-Link,Modem,MB8600,AA:BB:01:00:11:01,SN-Modem-04353,dual_band
Cisco,Access Point,EAP225,AA:BB:02:00:11:02,SN-AccessPoint-04354,single_band
Huawei,Switch,SG108,AA:BB:03:00:11:03,SN-Switch-04355,dual_band
Nokia,ONT,HG8145V5,AA:BB:04:00:11:04,SN-ONT-04356,single_band
ZTE,ONU,G-140W-C,AA:BB:05:00:11:05,SN-ONU-04357,dual_band
TP-Link,Router,Archer C6,AA:BB:06:00:11:06,SN-Router-04358,single_band
Cisco,Modem,MB8600,AA:BB:07:00:11:07,SN-Modem-04359,dual_band
Huawei,Access Point,EAP225,AA:BB:08:00:11:08,SN-AccessPoint-04360,single_band
Nokia,Switch,SG108,AA:BB:09:00:11:09,SN-Switch-04361,dual_band
ZTE,ONT,HG8145V5,AA:BB:0A:00:11:0A,SN-ONT-04362,single_band
TP-Link,ONU,G-140W-C,AA:BB:0B:00:11:0B,SN-ONU-04363,dual_band
Cisco,Router,Archer C6,AA:BB:0C:00:11:0C,SN-Router-04364,single_band
Huawei,Modem,MB8600,AA:BB:0D:00:11:0D,SN-Modem-04365,dual_band
Nokia,Access Point,EAP225,AA:BB:0E:00:11:0E,SN-AccessPoint-04366,single_band
ZTE,Switch,SG108,AA:BB:0F:00:11:0F,SN-Switch-04367,dual_band
TP-Link,ONT,HG8145V5,AA:BB:10:00:11:10,SN-ONT-04368,single_band
Cisco,ONU,G-140W-C,AA:BB:11:00:11:11,SN-ONU-04369,dual_band
Huawei,Router,Archer C6,AA:BB:12:00:11:12,SN-Router-04370,single_band
Nokia,Modem,MB8600,AA:BB:13:00:11:13,SN-Modem-04371,dual_band
ZTE,Access Point,EAP225,AA:BB:14:00:11:14,SN-AccessPoint-04372,single_band
TP-Link,Switch,SG108,AA:BB:15:00:11:15,SN-Switch-04373,dual_band
Cisco,ONT,HG8145V5,AA:BB:16:00:11:16,SN-ONT-04374,single_band
Huawei,ONU,G-140W-C,AA:BB:17:00:11:17,SN-ONU-04375,dual_band
Nokia,Router,Archer C6,AA:BB:18:00:11:18,SN-Router-04376,single_band
ZTE,Modem,MB8600,AA:BB:19:00:11:19,SN-Modem-04377,dual_band
TP-Link,Access Point,EAP225,AA:BB:1A:00:11:1A,SN-AccessPoint-04378,single_band
Cisco,Switch,SG108,AA:BB:1B:00:11:1B,SN-Switch-04379,dual_band
Huawei,ONT,HG8145V5,AA:BB:1C:00:11:1C,SN-ONT-04380,single_band
Nokia,ONU,G-140W-C,AA:BB:1D:00:11:1D,SN-ONU-04381,dual_band
ZTE,Router,Archer C6,AA:BB:1E:00:11:1E,SN-Router-04382,single_band
TP-Link,Modem,MB8600,AA:BB:1F:00:11:1F,SN-Modem-04383,dual_band
Cisco,Access Point,EAP225,AA:BB:20:00:11:20,SN-AccessPoint-04384,single_band
Huawei,Switch,SG108,AA:BB:21:00:11:21,SN-Switch-04385,dual_band
Nokia,ONT,HG8145V5,AA:BB:22:00:11:22,SN-ONT-04386,single_band
ZTE,ONU,G-140W-C,AA:BB:23:00:11:23,SN-ONU-04387,dual_band
TP-Link,Router,Archer C6,AA:BB:24:00:11:24,SN-Router-04388,single_band
Cisco,Modem,MB8600,AA:BB:25:00:11:25,SN-Modem-04389,dual_band
Huawei,Access Point,EAP225,AA:BB:26:00:11:26,SN-AccessPoint-04390,single_band
Nokia,Switch,SG108,AA:BB:27:00:11:27,SN-Switch-04391,dual_band
ZTE,ONT,HG8145V5,AA:BB:28:00:11:28,SN-ONT-04392,single_band
TP-Link,ONU,G-140W-C,AA:BB:29:00:11:29,SN-ONU-04393,dual_band
Cisco,Router,Archer C6,AA:BB:2A:00:11:2A,SN-Router-04394,single_band
Huawei,Modem,MB8600,AA:BB:2B:00:11:2B,SN-Modem-04395,dual_band
Nokia,Access Point,EAP225,AA:BB:2C:00:11:2C,SN-AccessPoint-04396,single_band
ZTE,Switch,SG108,AA:BB:2D:00:11:2D,SN-Switch-04397,dual_band
TP-Link,ONT,HG8145V5,AA:BB:2E:00:11:2E,SN-ONT-04398,single_band
Cisco,ONU,G-140W-C,AA:BB:2F:00:11:2F,SN-ONU-04399,dual_band
Huawei,Router,Archer C6,AA:BB:30:00:11:30,SN-Router-04400,single_band
Nokia,Modem,MB8600,AA:BB:31:00:11:31,SN-Modem-04401,dual_band
ZTE,Access Point,EAP225,AA:BB:32:00:11:32,SN-AccessPoint-04402,single_band
TP-Link,Switch,SG108,AA:BB:33:00:11:33,SN-Switch-04403,dual_band
Cisco,ONT,HG8145V5,AA:BB:34:00:11:34,SN-ONT-04404,single_band
Huawei,ONU,G-140W-C,AA:BB:35:00:11:35,SN-ONU-04405,dual_band
Nokia,Router,Archer C6,AA:BB:36:00:11:36,SN-Router-04406,single_band
ZTE,Modem,MB8600,AA:BB:37:00:11:37,SN-Modem-04407,dual_band
TP-Link,Access Point,EAP225,AA:BB:38:00:11:38,SN-AccessPoint-04408,single_band
Cisco,Switch,SG108,AA:BB:39:00:11:39,SN-Switch-04409,dual_band
Huawei,ONT,HG8145V5,AA:BB:3A:00:11:3A,SN-ONT-04410,single_band
Nokia,ONU,G-140W-C,AA:BB:3B:00:11:3B,SN-ONU-04411,dual_band
ZTE,Router,Archer C6,AA:BB:3C:00:11:3C,SN-Router-04412,single_band
TP-Link,Modem,MB8600,AA:BB:3D:00:11:3D,SN-Modem-04413,dual_band
Cisco,Access Point,EAP225,AA:BB:3E:00:11:3E,SN-AccessPoint-04414,single_band
Huawei,Switch,SG108,AA:BB:3F:00:11:3F,SN-Switch-04415,dual_band
Nokia,ONT,HG8145V5,AA:BB:40:00:11:40,SN-ONT-04416,single_band
ZTE,ONU,G-140W-C,AA:BB:41:00:11:41,SN-ONU-04417,dual_band
TP-Link,Router,Archer C6,AA:BB:42:00:11:42,SN-Router-04418,single_band
Cisco,Modem,MB8600,AA:BB:43:00:11:43,SN-Modem-04419,dual_band
Huawei,Access Point,EAP225,AA:BB:44:00:11:44,SN-AccessPoint-04420,single_band
Nokia,Switch,SG108,AA:BB:45:00:11:45,SN-Switch-04421,dual_band
ZTE,ONT,HG8145V5,AA:BB:46:00:11:46,SN-ONT-04422,single_band
TP-Link,ONU,G-140W-C,AA:BB:47:00:11:47,SN-ONU-04423,dual_band
Cisco,Router,Archer C6,AA:BB:48:00:11:48,SN-Router-04424,single_band
Huawei,Modem,MB8600,AA:BB:49:00:11:49,SN-Modem-04425,dual_band
Nokia,Access Point,EAP225,AA:BB:4A:00:11:4A,SN-AccessPoint-04426,single_band
ZTE,Switch,SG108,AA:BB:4B:00:11:4B,SN-Switch-04427,dual_band
TP-Link,ONT,HG8145V5,AA:BB:4C:00:11:4C,SN-ONT-04428,single_band
Cisco,ONU,G-140W-C,AA:BB:4D:00:11:4D,SN-ONU-04429,dual_band
Huawei,Router,Archer C6,AA:BB:4E:00:11:4E,SN-Router-04430,single_band
Nokia,Modem,MB8600,AA:BB:4F:00:11:4F,SN-Modem-04431,dual_band
ZTE,Access Point,EAP225,AA:BB:50:00:11:50,SN-AccessPoint-04432,single_band
TP-Link,Switch,SG108,AA:BB:51:00:11:51,SN-Switch-04433,dual_band
Cisco,ONT,HG8145V5,AA:BB:52:00:11:52,SN-ONT-04434,single_band
Huawei,ONU,G-140W-C,AA:BB:53:00:11:53,SN-ONU-04435,dual_band
Nokia,Router,Archer C6,AA:BB:54:00:11:54,SN-Router-04436,single_band
ZTE,Modem,MB8600,AA:BB:55:00:11:55,SN-Modem-04437,dual_band
TP-Link,Access Point,EAP225,AA:BB:56:00:11:56,SN-AccessPoint-04438,single_band
Cisco,Switch,SG108,AA:BB:57:00:11:57,SN-Switch-04439,dual_band
Huawei,ONT,HG8145V5,AA:BB:58:00:11:58,SN-ONT-04440,single_band
Nokia,ONU,G-140W-C,AA:BB:59:00:11:59,SN-ONU-04441,dual_band
ZTE,Router,Archer C6,AA:BB:5A:00:11:5A,SN-Router-04442,single_band
TP-Link,Modem,MB8600,AA:BB:5B:00:11:5B,SN-Modem-04443,dual_band
Cisco,Access Point,EAP225,AA:BB:5C:00:11:5C,SN-AccessPoint-04444,single_band
Huawei,Switch,SG108,AA:BB:5D:00:11:5D,SN-Switch-04445,dual_band
Nokia,ONT,HG8145V5,AA:BB:5E:00:11:5E,SN-ONT-04446,single_band
ZTE,ONU,G-140W-C,AA:BB:5F:00:11:5F,SN-ONU-04447,dual_band
TP-Link,Router,Archer C6,AA:BB:60:00:11:60,SN-Router-04448,single_band
Cisco,Modem,MB8600,AA:BB:61:00:11:61,SN-Modem-04449,dual_band
Huawei,Access Point,EAP225,AA:BB:62:00:11:62,SN-AccessPoint-04450,single_band
Nokia,Switch,SG108,AA:BB:63:00:11:63,SN-Switch-04451,dual_band
ZTE,ONT,HG8145V5,AA:BB:64:00:11:64,SN-ONT-04452,single_band
TP-Link,ONU,G-140W-C,AA:BB:65:00:11:65,SN-ONU-04453,dual_band
Cisco,Router,Archer C6,AA:BB:66:00:11:66,SN-Router-04454,single_band
Huawei,Modem,MB8600,AA:BB:67:00:11:67,SN-Modem-04455,dual_band
Nokia,Access Point,EAP225,AA:BB:68:00:11:68,SN-AccessPoint-04456,single_band
ZTE,Switch,SG108,AA:BB:69:00:11:69,SN-Switch-04457,dual_band
TP-Link,ONT,HG8145V5,AA:BB:6A:00:11:6A,SN-ONT-04458,single_band
Cisco,ONU,G-140W-C,AA:BB:6B:00:11:6B,SN-ONU-04459,dual_band
Huawei,Router,Archer C6,AA:BB:6C:00:11:6C,SN-Router-04460,single_band
Nokia,Modem,MB8600,AA:BB:6D:00:11:6D,SN-Modem-04461,dual_band
ZTE,Access Point,EAP225,AA:BB:6E:00:11:6E,SN-AccessPoint-04462,single_band
TP-Link,Switch,SG108,AA:BB:6F:00:11:6F,SN-Switch-04463,dual_band
Cisco,ONT,HG8145V5,AA:BB:70:00:11:70,SN-ONT-04464,single_band
Huawei,ONU,G-140W-C,AA:BB:71:00:11:71,SN-ONU-04465,dual_band
Nokia,Router,Archer C6,AA:BB:72:00:11:72,SN-Router-04466,single_band
ZTE,Modem,MB8600,AA:BB:73:00:11:73,SN-Modem-04467,dual_band
TP-Link,Access Point,EAP225,AA:BB:74:00:11:74,SN-AccessPoint-04468,single_band
Cisco,Switch,SG108,AA:BB:75:00:11:75,SN-Switch-04469,dual_band
Huawei,ONT,HG8145V5,AA:BB:76:00:11:76,SN-ONT-04470,single_band
Nokia,ONU,G-140W-C,AA:BB:77:00:11:77,SN-ONU-04471,dual_band
ZTE,Router,Archer C6,AA:BB:78:00:11:78,SN-Router-04472,single_band
TP-Link,Modem,MB8600,AA:BB:79:00:11:79,SN-Modem-04473,dual_band
Cisco,Access Point,EAP225,AA:BB:7A:00:11:7A,SN-AccessPoint-04474,single_band
Huawei,Switch,SG108,AA:BB:7B:00:11:7B,SN-Switch-04475,dual_band
Nokia,ONT,HG8145V5,AA:BB:7C:00:11:7C,SN-ONT-04476,single_band
ZTE,ONU,G-140W-C,AA:BB:7D:00:11:7D,SN-ONU-04477,dual_band
TP-Link,Router,Archer C6,AA:BB:7E:00:11:7E,SN-Router-04478,single_band
Cisco,Modem,MB8600,AA:BB:7F:00:11:7F,SN-Modem-04479,dual_band
Huawei,Access Point,EAP225,AA:BB:80:00:12:80,SN-AccessPoint-04480,single_band
Nokia,Switch,SG108,AA:BB:81:00:12:81,SN-Switch-04481,dual_band
ZTE,ONT,HG8145V5,AA:BB:82:00:12:82,SN-ONT-04482,single_band
TP-Link,ONU,G-140W-C,AA:BB:83:00:12:83,SN-ONU-04483,dual_band
Cisco,Router,Archer C6,AA:BB:84:00:12:84,SN-Router-04484,single_band
Huawei,Modem,MB8600,AA:BB:85:00:12:85,SN-Modem-04485,dual_band
Nokia,Access Point,EAP225,AA:BB:86:00:12:86,SN-AccessPoint-04486,single_band
ZTE,Switch,SG108,AA:BB:87:00:12:87,SN-Switch-04487,dual_band
TP-Link,ONT,HG8145V5,AA:BB:88:00:12:88,SN-ONT-04488,single_band
Cisco,ONU,G-140W-C,AA:BB:89:00:12:89,SN-ONU-04489,dual_band
Huawei,Router,Archer C6,AA:BB:8A:00:12:8A,SN-Router-04490,single_band
Nokia,Modem,MB8600,AA:BB:8B:00:12:8B,SN-Modem-04491,dual_band
ZTE,Access Point,EAP225,AA:BB:8C:00:12:8C,SN-AccessPoint-04492,single_band
TP-Link,Switch,SG108,AA:BB:8D:00:12:8D,SN-Switch-04493,dual_band
Cisco,ONT,HG8145V5,AA:BB:8E:00:12:8E,SN-ONT-04494,single_band
Huawei,ONU,G-140W-C,AA:BB:8F:00:12:8F,SN-ONU-04495,dual_band
Nokia,Router,Archer C6,AA:BB:90:00:12:90,SN-Router-04496,single_band
ZTE,Modem,MB8600,AA:BB:91:00:12:91,SN-Modem-04497,dual_band
TP-Link,Access Point,EAP225,AA:BB:92:00:12:92,SN-AccessPoint-04498,single_band
Cisco,Switch,SG108,AA:BB:93:00:12:93,SN-Switch-04499,dual_band
Huawei,ONT,HG8145V5,AA:BB:94:00:12:94,SN-ONT-04500,single_band
Nokia,ONU,G-140W-C,AA:BB:95:00:12:95,SN-ONU-04501,dual_band
ZTE,Router,Archer C6,AA:BB:96:00:12:96,SN-Router-04502,single_band
TP-Link,Modem,MB8600,AA:BB:97:00:12:97,SN-Modem-04503,dual_band
Cisco,Access Point,EAP225,AA:BB:98:00:12:98,SN-AccessPoint-04504,single_band
Huawei,Switch,SG108,AA:BB:99:00:12:99,SN-Switch-04505,dual_band
Nokia,ONT,HG8145V5,AA:BB:9A:00:12:9A,SN-ONT-04506,single_band
ZTE,ONU,G-140W-C,AA:BB:9B:00:12:9B,SN-ONU-04507,dual_band
TP-Link,Router,Archer C6,AA:BB:9C:00:12:9C,SN-Router-04508,single_band
Cisco,Modem,MB8600,AA:BB:9D:00:12:9D,SN-Modem-04509,dual_band
Huawei,Access Point,EAP225,AA:BB:9E:00:12:9E,SN-AccessPoint-04510,single_band
Nokia,Switch,SG108,AA:BB:9F:00:12:9F,SN-Switch-04511,dual_band
ZTE,ONT,HG8145V5,AA:BB:A0:00:12:A0,SN-ONT-04512,single_band
TP-Link,ONU,G-140W-C,AA:BB:A1:00:12:A1,SN-ONU-04513,dual_band
Cisco,Router,Archer C6,AA:BB:A2:00:12:A2,SN-Router-04514,single_band
Huawei,Modem,MB8600,AA:BB:A3:00:12:A3,SN-Modem-04515,dual_band
Nokia,Access Point,EAP225,AA:BB:A4:00:12:A4,SN-AccessPoint-04516,single_band
ZTE,Switch,SG108,AA:BB:A5:00:12:A5,SN-Switch-04517,dual_band
TP-Link,ONT,HG8145V5,AA:BB:A6:00:12:A6,SN-ONT-04518,single_band
Cisco,ONU,G-140W-C,AA:BB:A7:00:12:A7,SN-ONU-04519,dual_band
Huawei,Router,Archer C6,AA:BB:A8:00:12:A8,SN-Router-04520,single_band
Nokia,Modem,MB8600,AA:BB:A9:00:12:A9,SN-Modem-04521,dual_band
ZTE,Access Point,EAP225,AA:BB:AA:00:12:AA,SN-AccessPoint-04522,single_band
TP-Link,Switch,SG108,AA:BB:AB:00:12:AB,SN-Switch-04523,dual_band
Cisco,ONT,HG8145V5,AA:BB:AC:00:12:AC,SN-ONT-04524,single_band
Huawei,ONU,G-140W-C,AA:BB:AD:00:12:AD,SN-ONU-04525,dual_band
Nokia,Router,Archer C6,AA:BB:AE:00:12:AE,SN-Router-04526,single_band
ZTE,Modem,MB8600,AA:BB:AF:00:12:AF,SN-Modem-04527,dual_band
TP-Link,Access Point,EAP225,AA:BB:B0:00:12:B0,SN-AccessPoint-04528,single_band
Cisco,Switch,SG108,AA:BB:B1:00:12:B1,SN-Switch-04529,dual_band
Huawei,ONT,HG8145V5,AA:BB:B2:00:12:B2,SN-ONT-04530,single_band
Nokia,ONU,G-140W-C,AA:BB:B3:00:12:B3,SN-ONU-04531,dual_band
ZTE,Router,Archer C6,AA:BB:B4:00:12:B4,SN-Router-04532,single_band
TP-Link,Modem,MB8600,AA:BB:B5:00:12:B5,SN-Modem-04533,dual_band
Cisco,Access Point,EAP225,AA:BB:B6:00:12:B6,SN-AccessPoint-04534,single_band
Huawei,Switch,SG108,AA:BB:B7:00:12:B7,SN-Switch-04535,dual_band
Nokia,ONT,HG8145V5,AA:BB:B8:00:12:B8,SN-ONT-04536,single_band
ZTE,ONU,G-140W-C,AA:BB:B9:00:12:B9,SN-ONU-04537,dual_band
TP-Link,Router,Archer C6,AA:BB:BA:00:12:BA,SN-Router-04538,single_band
Cisco,Modem,MB8600,AA:BB:BB:00:12:BB,SN-Modem-04539,dual_band
Huawei,Access Point,EAP225,AA:BB:BC:00:12:BC,SN-AccessPoint-04540,single_band
Nokia,Switch,SG108,AA:BB:BD:00:12:BD,SN-Switch-04541,dual_band
ZTE,ONT,HG8145V5,AA:BB:BE:00:12:BE,SN-ONT-04542,single_band
TP-Link,ONU,G-140W-C,AA:BB:BF:00:12:BF,SN-ONU-04543,dual_band
Cisco,Router,Archer C6,AA:BB:C0:00:12:C0,SN-Router-04544,single_band
