Vendor,device_type,model,mac_address,serial_number,band_type
ZTE,ONU,F601,AA:BC:10:00:10:6A,SN-ONU-04202,dual_band
Nokia,Router,AX1800,AA:BC:10:00:10:6B,SN-Router-04203,single_band
TP-Link,Switch,SG108,AA:BC:10:00:10:6C,SN-Switch-04204,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:10:6D,SN-Modem-04205,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:10:6E,SN-AccessPoint-04206,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:10:6F,SN-Other-04207,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:10:70,SN-ONT-04208,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:10:71,SN-ONU-04209,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:10:72,SN-Router-04210,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:10:73,SN-Switch-04211,single_band
D-Link,Modem,TC4400,AA:BC:10:00:10:74,SN-Modem-04212,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:10:75,SN-AccessPoint-04213,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:10:76,SN-Other-04214,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:10:77,SN-ONT-04215,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:10:78,SN-ONU-04216,dual_band
Cisco,Router,RV340,AA:BC:10:00:10:79,SN-Router-04217,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:10:7A,SN-Switch-04218,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:10:7B,SN-Modem-04219,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:10:7C,SN-AccessPoint-04220,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:10:7D,SN-Other-04221,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:10:7E,SN-ONT-04222,dual_band
Cisco,ONU,F601,AA:BC:10:00:10:7F,SN-ONU-04223,single_band
D-Link,Router,AX1800,AA:BC:10:00:10:80,SN-Router-04224,dual_band
Huawei,Switch,SG108,AA:BC:10:00:10:81,SN-Switch-04225,single_band
ZTE,Modem,CM1200,AA:BC:10:00:10:82,SN-Modem-04226,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:10:83,SN-AccessPoint-04227,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:10:84,SN-Other-04228,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:10:85,SN-ONT-04229,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:10:86,SN-ONU-04230,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:10:87,SN-Router-04231,single_band
ZTE,Switch,CBS110,AA:BC:10:00:10:88,SN-Switch-04232,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:10:89,SN-Modem-04233,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:10:8A,SN-AccessPoint-04234,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:10:8B,SN-Other-04235,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:10:8C,SN-ONT-04236,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:10:8D,SN-ONU-04237,single_band
ZTE,Router,RV340,AA:BC:10:00:10:8E,SN-Router-04238,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:10:8F,SN-Switch-04239,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:10:90,SN-Modem-04240,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:10:91,SN-AccessPoint-04241,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:10:92,SN-Other-04242,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:10:93,SN-ONT-04243,single_band
ZTE,ONU,F601,AA:BC:10:00:10:94,SN-ONU-04244,dual_band
Nokia,Router,AX1800,AA:BC:10:00:10:95,SN-Router-04245,single_band
TP-Link,Switch,SG108,AA:BC:10:00:10:96,SN-Switch-04246,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:10:97,SN-Modem-04247,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:10:98,SN-AccessPoint-04248,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:10:99,SN-Other-04249,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:10:9A,SN-ONT-04250,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:10:9B,SN-ONU-04251,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:10:9C,SN-Router-04252,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:10:9D,SN-Switch-04253,single_band
D-Link,Modem,TC4400,AA:BC:10:00:10:9E,SN-Modem-04254,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:10:9F,SN-AccessPoint-04255,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:10:A0,SN-Other-04256,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:10:A1,SN-ONT-04257,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:10:A2,SN-ONU-04258,dual_band
Cisco,Router,RV340,AA:BC:10:00:10:A3,SN-Router-04259,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:10:A4,SN-Switch-04260,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:10:A5,SN-Modem-04261,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:10:A6,SN-AccessPoint-04262,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:10:A7,SN-Other-04263,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:10:A8,SN-ONT-04264,dual_band
Cisco,ONU,F601,AA:BC:10:00:10:A9,SN-ONU-04265,single_band
D-Link,Router,AX1800,AA:BC:10:00:10:AA,SN-Router-04266,dual_band
Huawei,Switch,SG108,AA:BC:10:00:10:AB,SN-Switch-04267,single_band
ZTE,Modem,CM1200,AA:BC:10:00:10:AC,SN-Modem-04268,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:10:AD,SN-AccessPoint-04269,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:10:AE,SN-Other-04270,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:10:AF,SN-ONT-04271,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:10:B0,SN-ONU-04272,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:10:B1,SN-Router-04273,single_band
ZTE,Switch,CBS110,AA:BC:10:00:10:B2,SN-Switch-04274,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:10:B3,SN-Modem-04275,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:10:B4,SN-AccessPoint-04276,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:10:B5,SN-Other-04277,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:10:B6,SN-ONT-04278,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:10:B7,SN-ONU-04279,single_band
ZTE,Router,RV340,AA:BC:10:00:10:B8,SN-Router-04280,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:10:B9,SN-Switch-04281,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:10:BA,SN-Modem-04282,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:10:BB,SN-AccessPoint-04283,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:10:BC,SN-Other-04284,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:10:BD,SN-ONT-04285,single_band
ZTE,ONU,F601,AA:BC:10:00:10:BE,SN-ONU-04286,dual_band
Nokia,Router,AX1800,AA:BC:10:00:10:BF,SN-Router-04287,single_band
TP-Link,Switch,SG108,AA:BC:10:00:10:C0,SN-Switch-04288,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:10:C1,SN-Modem-04289,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:10:C2,SN-AccessPoint-04290,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:10:C3,SN-Other-04291,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:10:C4,SN-ONT-04292,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:10:C5,SN-ONU-04293,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:10:C6,SN-Router-04294,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:10:C7,SN-Switch-04295,single_band
D-Link,Modem,TC4400,AA:BC:10:00:10:C8,SN-Modem-04296,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:10:C9,SN-AccessPoint-04297,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:10:CA,SN-Other-04298,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:10:CB,SN-ONT-04299,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:10:CC,SN-ONU-04300,dual_band
Cisco,Router,RV340,AA:BC:10:00:10:CD,SN-Router-04301,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:10:CE,SN-Switch-04302,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:10:CF,SN-Modem-04303,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:10:D0,SN-AccessPoint-04304,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:10:D1,SN-Other-04305,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:10:D2,SN-ONT-04306,dual_band
Cisco,ONU,F601,AA:BC:10:00:10:D3,SN-ONU-04307,single_band
D-Link,Router,AX1800,AA:BC:10:00:10:D4,SN-Router-04308,dual_band
Huawei,Switch,SG108,AA:BC:10:00:10:D5,SN-Switch-04309,single_band
ZTE,Modem,CM1200,AA:BC:10:00:10:D6,SN-Modem-04310,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:10:D7,SN-AccessPoint-04311,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:10:D8,SN-Other-04312,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:10:D9,SN-ONT-04313,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:10:DA,SN-ONU-04314,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:10:DB,SN-Router-04315,single_band
ZTE,Switch,CBS110,AA:BC:10:00:10:DC,SN-Switch-04316,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:10:DD,SN-Modem-04317,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:10:DE,SN-AccessPoint-04318,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:10:DF,SN-Other-04319,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:10:E0,SN-ONT-04320,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:10:E1,SN-ONU-04321,single_band
ZTE,Router,RV340,AA:BC:10:00:10:E2,SN-Router-04322,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:10:E3,SN-Switch-04323,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:10:E4,SN-Modem-04324,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:10:E5,SN-AccessPoint-04325,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:10:E6,SN-Other-04326,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:10:E7,SN-ONT-04327,single_band
ZTE,ONU,F601,AA:BC:10:00:10:E8,SN-ONU-04328,dual_band
Nokia,Router,AX1800,AA:BC:10:00:10:E9,SN-Router-04329,single_band
TP-Link,Switch,SG108,AA:BC:10:00:10:EA,SN-Switch-04330,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:10:EB,SN-Modem-04331,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:10:EC,SN-AccessPoint-04332,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:10:ED,SN-Other-04333,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:10:EE,SN-ONT-04334,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:10:EF,SN-ONU-04335,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:10:F0,SN-Router-04336,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:10:F1,SN-Switch-04337,single_band
D-Link,Modem,TC4400,AA:BC:10:00:10:F2,SN-Modem-04338,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:10:F3,SN-AccessPoint-04339,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:10:F4,SN-Other-04340,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:10:F5,SN-ONT-04341,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:10:F6,SN-ONU-04342,dual_band
Cisco,Router,RV340,AA:BC:10:00:10:F7,SN-Router-04343,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:10:F8,SN-Switch-04344,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:10:F9,SN-Modem-04345,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:10:FA,SN-AccessPoint-04346,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:10:FB,SN-Other-04347,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:10:FC,SN-ONT-04348,dual_band
Cisco,ONU,F601,AA:BC:10:00:10:FD,SN-ONU-04349,single_band
D-Link,Router,AX1800,AA:BC:10:00:10:FE,SN-Router-04350,dual_band
Huawei,Switch,SG108,AA:BC:10:00:10:FF,SN-Switch-04351,single_band
ZTE,Modem,CM1200,AA:BC:10:00:11:00,SN-Modem-04352,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:11:01,SN-AccessPoint-04353,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:11:02,SN-Other-04354,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:11:03,SN-ONT-04355,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:11:04,SN-ONU-04356,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:11:05,SN-Router-04357,single_band
ZTE,Switch,CBS110,AA:BC:10:00:11:06,SN-Switch-04358,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:11:07,SN-Modem-04359,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:11:08,SN-AccessPoint-04360,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:11:09,SN-Other-04361,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:11:0A,SN-ONT-04362,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:11:0B,SN-ONU-04363,single_band
ZTE,Router,RV340,AA:BC:10:00:11:0C,SN-Router-04364,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:11:0D,SN-Switch-04365,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:11:0E,SN-Modem-04366,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:11:0F,SN-AccessPoint-04367,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:11:10,SN-Other-04368,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:11:11,SN-ONT-04369,single_band
ZTE,ONU,F601,AA:BC:10:00:11:12,SN-ONU-04370,dual_band
Nokia,Router,AX1800,AA:BC:10:00:11:13,SN-Router-04371,single_band
TP-Link,Switch,SG108,AA:BC:10:00:11:14,SN-Switch-04372,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:11:15,SN-Modem-04373,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:11:16,SN-AccessPoint-04374,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:11:17,SN-Other-04375,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:11:18,SN-ONT-04376,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:11:19,SN-ONU-04377,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:11:1A,SN-Router-04378,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:11:1B,SN-Switch-04379,single_band
D-Link,Modem,TC4400,AA:BC:10:00:11:1C,SN-Modem-04380,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:11:1D,SN-AccessPoint-04381,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:11:1E,SN-Other-04382,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:11:1F,SN-ONT-04383,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:11:20,SN-ONU-04384,dual_band
Cisco,Router,RV340,AA:BC:10:00:11:21,SN-Router-04385,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:11:22,SN-Switch-04386,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:11:23,SN-Modem-04387,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:11:24,SN-AccessPoint-04388,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:11:25,SN-Other-04389,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:11:26,SN-ONT-04390,dual_band
Cisco,ONU,F601,AA:BC:10:00:11:27,SN-ONU-04391,single_band
D-Link,Router,AX1800,AA:BC:10:00:11:28,SN-Router-04392,dual_band
Huawei,Switch,SG108,AA:BC:10:00:11:29,SN-Switch-04393,single_band
ZTE,Modem,CM1200,AA:BC:10:00:11:2A,SN-Modem-04394,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:11:2B,SN-AccessPoint-04395,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:11:2C,SN-Other-04396,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:11:2D,SN-ONT-04397,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:11:2E,SN-ONU-04398,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:11:2F,SN-Router-04399,single_band
ZTE,Switch,CBS110,AA:BC:10:00:11:30,SN-Switch-04400,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:11:31,SN-Modem-04401,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:11:32,SN-AccessPoint-04402,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:11:33,SN-Other-04403,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:11:34,SN-ONT-04404,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:11:35,SN-ONU-04405,single_band
ZTE,Router,RV340,AA:BC:10:00:11:36,SN-Router-04406,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:11:37,SN-Switch-04407,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:11:38,SN-Modem-04408,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:11:39,SN-AccessPoint-04409,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:11:3A,SN-Other-04410,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:11:3B,SN-ONT-04411,single_band
ZTE,ONU,F601,AA:BC:10:00:11:3C,SN-ONU-04412,dual_band
Nokia,Router,AX1800,AA:BC:10:00:11:3D,SN-Router-04413,single_band
TP-Link,Switch,SG108,AA:BC:10:00:11:3E,SN-Switch-04414,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:11:3F,SN-Modem-04415,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:11:40,SN-AccessPoint-04416,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:11:41,SN-Other-04417,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:11:42,SN-ONT-04418,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:11:43,SN-ONU-04419,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:11:44,SN-Router-04420,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:11:45,SN-Switch-04421,single_band
D-Link,Modem,TC4400,AA:BC:10:00:11:46,SN-Modem-04422,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:11:47,SN-AccessPoint-04423,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:11:48,SN-Other-04424,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:11:49,SN-ONT-04425,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:11:4A,SN-ONU-04426,dual_band
Cisco,Router,RV340,AA:BC:10:00:11:4B,SN-Router-04427,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:11:4C,SN-Switch-04428,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:11:4D,SN-Modem-04429,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:11:4E,SN-AccessPoint-04430,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:11:4F,SN-Other-04431,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:11:50,SN-ONT-04432,dual_band
Cisco,ONU,F601,AA:BC:10:00:11:51,SN-ONU-04433,single_band
D-Link,Router,AX1800,AA:BC:10:00:11:52,SN-Router-04434,dual_band
Huawei,Switch,SG108,AA:BC:10:00:11:53,SN-Switch-04435,single_band
ZTE,Modem,CM1200,AA:BC:10:00:11:54,SN-Modem-04436,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:11:55,SN-AccessPoint-04437,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:11:56,SN-Other-04438,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:11:57,SN-ONT-04439,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:11:58,SN-ONU-04440,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:11:59,SN-Router-04441,single_band
ZTE,Switch,CBS110,AA:BC:10:00:11:5A,SN-Switch-04442,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:11:5B,SN-Modem-04443,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:11:5C,SN-AccessPoint-04444,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:11:5D,SN-Other-04445,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:11:5E,SN-ONT-04446,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:11:5F,SN-ONU-04447,single_band
ZTE,Router,RV340,AA:BC:10:00:11:60,SN-Router-04448,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:11:61,SN-Switch-04449,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:11:62,SN-Modem-04450,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:11:63,SN-AccessPoint-04451,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:11:64,SN-Other-04452,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:11:65,SN-ONT-04453,single_band
ZTE,ONU,F601,AA:BC:10:00:11:66,SN-ONU-04454,dual_band
Nokia,Router,AX1800,AA:BC:10:00:11:67,SN-Router-04455,single_band
TP-Link,Switch,SG108,AA:BC:10:00:11:68,SN-Switch-04456,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:11:69,SN-Modem-04457,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:11:6A,SN-AccessPoint-04458,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:11:6B,SN-Other-04459,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:11:6C,SN-ONT-04460,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:11:6D,SN-ONU-04461,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:11:6E,SN-Router-04462,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:11:6F,SN-Switch-04463,single_band
D-Link,Modem,TC4400,AA:BC:10:00:11:70,SN-Modem-04464,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:11:71,SN-AccessPoint-04465,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:11:72,SN-Other-04466,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:11:73,SN-ONT-04467,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:11:74,SN-ONU-04468,dual_band
Cisco,Router,RV340,AA:BC:10:00:11:75,SN-Router-04469,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:11:76,SN-Switch-04470,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:11:77,SN-Modem-04471,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:11:78,SN-AccessPoint-04472,dual_band
Nokia,Other,Generic-Device-C,AA:BC:10:00:11:79,SN-Other-04473,single_band
TP-Link,ONT,HG8145V5,AA:BC:10:00:11:7A,SN-ONT-04474,dual_band
Cisco,ONU,F601,AA:BC:10:00:11:7B,SN-ONU-04475,single_band
D-Link,Router,AX1800,AA:BC:10:00:11:7C,SN-Router-04476,dual_band
Huawei,Switch,SG108,AA:BC:10:00:11:7D,SN-Switch-04477,single_band
ZTE,Modem,CM1200,AA:BC:10:00:11:7E,SN-Modem-04478,dual_band
Nokia,Access Point,U6-Lite,AA:BC:10:00:11:7F,SN-AccessPoint-04479,single_band
TP-Link,Other,Generic-Device-A,AA:BC:10:00:11:80,SN-Other-04480,dual_band
Cisco,ONT,ZXHN-F680,AA:BC:10:00:11:81,SN-ONT-04481,single_band
D-Link,ONU,AN5506-01,AA:BC:10:00:11:82,SN-ONU-04482,dual_band
Huawei,Router,Archer C6,AA:BC:10:00:11:83,SN-Router-04483,single_band
ZTE,Switch,CBS110,AA:BC:10:00:11:84,SN-Switch-04484,dual_band
Nokia,Modem,TC4400,AA:BC:10:00:11:85,SN-Modem-04485,single_band
TP-Link,Access Point,EAP225,AA:BC:10:00:11:86,SN-AccessPoint-04486,dual_band
Cisco,Other,Generic-Device-B,AA:BC:10:00:11:87,SN-Other-04487,single_band
D-Link,ONT,G-2425G-A,AA:BC:10:00:11:88,SN-ONT-04488,dual_band
Huawei,ONU,G-140W-C,AA:BC:10:00:11:89,SN-ONU-04489,single_band
ZTE,Router,RV340,AA:BC:10:00:11:8A,SN-Router-04490,dual_band
Nokia,Switch,DGS-1008A,AA:BC:10:00:11:8B,SN-Switch-04491,single_band
TP-Link,Modem,MB8600,AA:BC:10:00:11:8C,SN-Modem-04492,dual_band
Cisco,Access Point,WAP150,AA:BC:10:00:11:8D,SN-AccessPoint-04493,single_band
D-Link,Other,Generic-Device-C,AA:BC:10:00:11:8E,SN-Other-04494,dual_band
Huawei,ONT,HG8145V5,AA:BC:10:00:11:8F,SN-ONT-04495,single_band
ZTE,ONU,F601,AA:BC:10:00:11:90,SN-ONU-04496,dual_band
Nokia,Router,AX1800,AA:BC:10:00:11:91,SN-Router-04497,single_band
TP-Link,Switch,SG108,AA:BC:10:00:11:92,SN-Switch-04498,dual_band
Cisco,Modem,CM1200,AA:BC:10:00:11:93,SN-Modem-04499,single_band
D-Link,Access Point,U6-Lite,AA:BC:10:00:11:94,SN-AccessPoint-04500,dual_band
Huawei,Other,Generic-Device-A,AA:BC:10:00:11:95,SN-Other-04501,single_band
ZTE,ONT,ZXHN-F680,AA:BC:10:00:11:96,SN-ONT-04502,dual_band
Nokia,ONU,AN5506-01,AA:BC:10:00:11:97,SN-ONU-04503,single_band
TP-Link,Router,Archer C6,AA:BC:10:00:11:98,SN-Router-04504,dual_band
Cisco,Switch,CBS110,AA:BC:10:00:11:99,SN-Switch-04505,single_band
D-Link,Modem,TC4400,AA:BC:10:00:11:9A,SN-Modem-04506,dual_band
Huawei,Access Point,EAP225,AA:BC:10:00:11:9B,SN-AccessPoint-04507,single_band
ZTE,Other,Generic-Device-B,AA:BC:10:00:11:9C,SN-Other-04508,dual_band
Nokia,ONT,G-2425G-A,AA:BC:10:00:11:9D,SN-ONT-04509,single_band
TP-Link,ONU,G-140W-C,AA:BC:10:00:11:9E,SN-ONU-04510,dual_band
Cisco,Router,RV340,AA:BC:10:00:11:9F,SN-Router-04511,single_band
D-Link,Switch,DGS-1008A,AA:BC:10:00:11:A0,SN-Switch-04512,dual_band
Huawei,Modem,MB8600,AA:BC:10:00:11:A1,SN-Modem-04513,single_band
ZTE,Access Point,WAP150,AA:BC:10:00:11:A2,SN-AccessPoint-04514,dual_band
