Vendor,device_type,model,mac_address,serial_number,band_type
TP-Link,Router,Archer C6,02:00:00:00:0D:24,SN-ROUTER-03364,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:25,SN-MODEM-03365,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:26,SN-ACCESSPOINT-03366,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:27,SN-ROUTER-03367,single_band
Netgear,Switch,GS308,02:00:00:00:0D:28,SN-SWITCH-03368,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:29,SN-ONU-03369,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:2A,SN-ONT-03370,dual_band
ZTE,ONU,F601,02:00:00:00:0D:2B,SN-ONU-03371,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:2C,SN-ROUTER-03372,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:2D,SN-MODEM-03373,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:2E,SN-ACCESSPOINT-03374,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:2F,SN-ROUTER-03375,single_band
Netgear,Switch,GS308,02:00:00:00:0D:30,SN-SWITCH-03376,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:31,SN-ONU-03377,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:32,SN-ONT-03378,dual_band
ZTE,ONU,F601,02:00:00:00:0D:33,SN-ONU-03379,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:34,SN-ROUTER-03380,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:35,SN-MODEM-03381,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:36,SN-ACCESSPOINT-03382,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:37,SN-ROUTER-03383,single_band
Netgear,Switch,GS308,02:00:00:00:0D:38,SN-SWITCH-03384,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:39,SN-ONU-03385,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:3A,SN-ONT-03386,dual_band
ZTE,ONU,F601,02:00:00:00:0D:3B,SN-ONU-03387,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:3C,SN-ROUTER-03388,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:3D,SN-MODEM-03389,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:3E,SN-ACCESSPOINT-03390,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:3F,SN-ROUTER-03391,single_band
Netgear,Switch,GS308,02:00:00:00:0D:40,SN-SWITCH-03392,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:41,SN-ONU-03393,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:42,SN-ONT-03394,dual_band
ZTE,ONU,F601,02:00:00:00:0D:43,SN-ONU-03395,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:44,SN-ROUTER-03396,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:45,SN-MODEM-03397,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:46,SN-ACCESSPOINT-03398,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:47,SN-ROUTER-03399,single_band
Netgear,Switch,GS308,02:00:00:00:0D:48,SN-SWITCH-03400,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:49,SN-ONU-03401,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:4A,SN-ONT-03402,dual_band
ZTE,ONU,F601,02:00:00:00:0D:4B,SN-ONU-03403,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:4C,SN-ROUTER-03404,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:4D,SN-MODEM-03405,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:4E,SN-ACCESSPOINT-03406,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:4F,SN-ROUTER-03407,single_band
Netgear,Switch,GS308,02:00:00:00:0D:50,SN-SWITCH-03408,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:51,SN-ONU-03409,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:52,SN-ONT-03410,dual_band
ZTE,ONU,F601,02:00:00:00:0D:53,SN-ONU-03411,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:54,SN-ROUTER-03412,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:55,SN-MODEM-03413,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:56,SN-ACCESSPOINT-03414,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:57,SN-ROUTER-03415,single_band
Netgear,Switch,GS308,02:00:00:00:0D:58,SN-SWITCH-03416,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:59,SN-ONU-03417,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:5A,SN-ONT-03418,dual_band
ZTE,ONU,F601,02:00:00:00:0D:5B,SN-ONU-03419,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:5C,SN-ROUTER-03420,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:5D,SN-MODEM-03421,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:5E,SN-ACCESSPOINT-03422,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:5F,SN-ROUTER-03423,single_band
Netgear,Switch,GS308,02:00:00:00:0D:60,SN-SWITCH-03424,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:61,SN-ONU-03425,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:62,SN-ONT-03426,dual_band
ZTE,ONU,F601,02:00:00:00:0D:63,SN-ONU-03427,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:64,SN-ROUTER-03428,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:65,SN-MODEM-03429,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:66,SN-ACCESSPOINT-03430,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:67,SN-ROUTER-03431,single_band
Netgear,Switch,GS308,02:00:00:00:0D:68,SN-SWITCH-03432,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:69,SN-ONU-03433,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:6A,SN-ONT-03434,dual_band
ZTE,ONU,F601,02:00:00:00:0D:6B,SN-ONU-03435,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:6C,SN-ROUTER-03436,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:6D,SN-MODEM-03437,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:6E,SN-ACCESSPOINT-03438,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:6F,SN-ROUTER-03439,single_band
Netgear,Switch,GS308,02:00:00:00:0D:70,SN-SWITCH-03440,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:71,SN-ONU-03441,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:72,SN-ONT-03442,dual_band
ZTE,ONU,F601,02:00:00:00:0D:73,SN-ONU-03443,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:74,SN-ROUTER-03444,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:75,SN-MODEM-03445,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:76,SN-ACCESSPOINT-03446,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:77,SN-ROUTER-03447,single_band
Netgear,Switch,GS308,02:00:00:00:0D:78,SN-SWITCH-03448,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:79,SN-ONU-03449,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:7A,SN-ONT-03450,dual_band
ZTE,ONU,F601,02:00:00:00:0D:7B,SN-ONU-03451,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:7C,SN-ROUTER-03452,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:7D,SN-MODEM-03453,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:7E,SN-ACCESSPOINT-03454,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:7F,SN-ROUTER-03455,single_band
Netgear,Switch,GS308,02:00:00:00:0D:80,SN-SWITCH-03456,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:81,SN-ONU-03457,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:82,SN-ONT-03458,dual_band
ZTE,ONU,F601,02:00:00:00:0D:83,SN-ONU-03459,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:84,SN-ROUTER-03460,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:85,SN-MODEM-03461,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:86,SN-ACCESSPOINT-03462,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:87,SN-ROUTER-03463,single_band
Netgear,Switch,GS308,02:00:00:00:0D:88,SN-SWITCH-03464,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:89,SN-ONU-03465,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:8A,SN-ONT-03466,dual_band
ZTE,ONU,F601,02:00:00:00:0D:8B,SN-ONU-03467,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:8C,SN-ROUTER-03468,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:8D,SN-MODEM-03469,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:8E,SN-ACCESSPOINT-03470,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:8F,SN-ROUTER-03471,single_band
Netgear,Switch,GS308,02:00:00:00:0D:90,SN-SWITCH-03472,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:91,SN-ONU-03473,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:92,SN-ONT-03474,dual_band
ZTE,ONU,F601,02:00:00:00:0D:93,SN-ONU-03475,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:94,SN-ROUTER-03476,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:95,SN-MODEM-03477,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:96,SN-ACCESSPOINT-03478,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:97,SN-ROUTER-03479,single_band
Netgear,Switch,GS308,02:00:00:00:0D:98,SN-SWITCH-03480,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:99,SN-ONU-03481,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:9A,SN-ONT-03482,dual_band
ZTE,ONU,F601,02:00:00:00:0D:9B,SN-ONU-03483,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:9C,SN-ROUTER-03484,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:9D,SN-MODEM-03485,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:9E,SN-ACCESSPOINT-03486,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:9F,SN-ROUTER-03487,single_band
Netgear,Switch,GS308,02:00:00:00:0D:A0,SN-SWITCH-03488,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:A1,SN-ONU-03489,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:A2,SN-ONT-03490,dual_band
ZTE,ONU,F601,02:00:00:00:0D:A3,SN-ONU-03491,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:A4,SN-ROUTER-03492,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:A5,SN-MODEM-03493,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:A6,SN-ACCESSPOINT-03494,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:A7,SN-ROUTER-03495,single_band
Netgear,Switch,GS308,02:00:00:00:0D:A8,SN-SWITCH-03496,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:A9,SN-ONU-03497,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:AA,SN-ONT-03498,dual_band
ZTE,ONU,F601,02:00:00:00:0D:AB,SN-ONU-03499,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:AC,SN-ROUTER-03500,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:AD,SN-MODEM-03501,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:AE,SN-ACCESSPOINT-03502,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:AF,SN-ROUTER-03503,single_band
Netgear,Switch,GS308,02:00:00:00:0D:B0,SN-SWITCH-03504,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:B1,SN-ONU-03505,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:B2,SN-ONT-03506,dual_band
ZTE,ONU,F601,02:00:00:00:0D:B3,SN-ONU-03507,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:B4,SN-ROUTER-03508,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:B5,SN-MODEM-03509,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:B6,SN-ACCESSPOINT-03510,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:B7,SN-ROUTER-03511,single_band
Netgear,Switch,GS308,02:00:00:00:0D:B8,SN-SWITCH-03512,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:B9,SN-ONU-03513,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:BA,SN-ONT-03514,dual_band
ZTE,ONU,F601,02:00:00:00:0D:BB,SN-ONU-03515,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:BC,SN-ROUTER-03516,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:BD,SN-MODEM-03517,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:BE,SN-ACCESSPOINT-03518,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:BF,SN-ROUTER-03519,single_band
Netgear,Switch,GS308,02:00:00:00:0D:C0,SN-SWITCH-03520,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:C1,SN-ONU-03521,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:C2,SN-ONT-03522,dual_band
ZTE,ONU,F601,02:00:00:00:0D:C3,SN-ONU-03523,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:C4,SN-ROUTER-03524,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:C5,SN-MODEM-03525,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:C6,SN-ACCESSPOINT-03526,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:C7,SN-ROUTER-03527,single_band
Netgear,Switch,GS308,02:00:00:00:0D:C8,SN-SWITCH-03528,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:C9,SN-ONU-03529,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:CA,SN-ONT-03530,dual_band
ZTE,ONU,F601,02:00:00:00:0D:CB,SN-ONU-03531,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:CC,SN-ROUTER-03532,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:CD,SN-MODEM-03533,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:CE,SN-ACCESSPOINT-03534,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:CF,SN-ROUTER-03535,single_band
Netgear,Switch,GS308,02:00:00:00:0D:D0,SN-SWITCH-03536,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:D1,SN-ONU-03537,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:D2,SN-ONT-03538,dual_band
ZTE,ONU,F601,02:00:00:00:0D:D3,SN-ONU-03539,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:D4,SN-ROUTER-03540,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:D5,SN-MODEM-03541,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:D6,SN-ACCESSPOINT-03542,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:D7,SN-ROUTER-03543,single_band
Netgear,Switch,GS308,02:00:00:00:0D:D8,SN-SWITCH-03544,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:D9,SN-ONU-03545,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:DA,SN-ONT-03546,dual_band
ZTE,ONU,F601,02:00:00:00:0D:DB,SN-ONU-03547,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:DC,SN-ROUTER-03548,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:DD,SN-MODEM-03549,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:DE,SN-ACCESSPOINT-03550,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:DF,SN-ROUTER-03551,single_band
Netgear,Switch,GS308,02:00:00:00:0D:E0,SN-SWITCH-03552,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:E1,SN-ONU-03553,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:E2,SN-ONT-03554,dual_band
ZTE,ONU,F601,02:00:00:00:0D:E3,SN-ONU-03555,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:E4,SN-ROUTER-03556,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:E5,SN-MODEM-03557,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:E6,SN-ACCESSPOINT-03558,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:E7,SN-ROUTER-03559,single_band
Netgear,Switch,GS308,02:00:00:00:0D:E8,SN-SWITCH-03560,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:E9,SN-ONU-03561,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:EA,SN-ONT-03562,dual_band
ZTE,ONU,F601,02:00:00:00:0D:EB,SN-ONU-03563,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:EC,SN-ROUTER-03564,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:ED,SN-MODEM-03565,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:EE,SN-ACCESSPOINT-03566,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:EF,SN-ROUTER-03567,single_band
Netgear,Switch,GS308,02:00:00:00:0D:F0,SN-SWITCH-03568,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:F1,SN-ONU-03569,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:F2,SN-ONT-03570,dual_band
ZTE,ONU,F601,02:00:00:00:0D:F3,SN-ONU-03571,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:F4,SN-ROUTER-03572,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:F5,SN-MODEM-03573,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:F6,SN-ACCESSPOINT-03574,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:F7,SN-ROUTER-03575,single_band
Netgear,Switch,GS308,02:00:00:00:0D:F8,SN-SWITCH-03576,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0D:F9,SN-ONU-03577,single_band
Huawei,ONT,HG8245H,02:00:00:00:0D:FA,SN-ONT-03578,dual_band
ZTE,ONU,F601,02:00:00:00:0D:FB,SN-ONU-03579,single_band
TP-Link,Router,Archer C6,02:00:00:00:0D:FC,SN-ROUTER-03580,dual_band
Cisco,Modem,MB8600,02:00:00:00:0D:FD,SN-MODEM-03581,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0D:FE,SN-ACCESSPOINT-03582,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0D:FF,SN-ROUTER-03583,single_band
Netgear,Switch,GS308,02:00:00:00:0E:00,SN-SWITCH-03584,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:01,SN-ONU-03585,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:02,SN-ONT-03586,dual_band
ZTE,ONU,F601,02:00:00:00:0E:03,SN-ONU-03587,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:04,SN-ROUTER-03588,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:05,SN-MODEM-03589,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:06,SN-ACCESSPOINT-03590,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:07,SN-ROUTER-03591,single_band
Netgear,Switch,GS308,02:00:00:00:0E:08,SN-SWITCH-03592,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:09,SN-ONU-03593,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:0A,SN-ONT-03594,dual_band
ZTE,ONU,F601,02:00:00:00:0E:0B,SN-ONU-03595,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:0C,SN-ROUTER-03596,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:0D,SN-MODEM-03597,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:0E,SN-ACCESSPOINT-03598,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:0F,SN-ROUTER-03599,single_band
Netgear,Switch,GS308,02:00:00:00:0E:10,SN-SWITCH-03600,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:11,SN-ONU-03601,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:12,SN-ONT-03602,dual_band
ZTE,ONU,F601,02:00:00:00:0E:13,SN-ONU-03603,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:14,SN-ROUTER-03604,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:15,SN-MODEM-03605,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:16,SN-ACCESSPOINT-03606,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:17,SN-ROUTER-03607,single_band
Netgear,Switch,GS308,02:00:00:00:0E:18,SN-SWITCH-03608,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:19,SN-ONU-03609,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:1A,SN-ONT-03610,dual_band
ZTE,ONU,F601,02:00:00:00:0E:1B,SN-ONU-03611,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:1C,SN-ROUTER-03612,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:1D,SN-MODEM-03613,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:1E,SN-ACCESSPOINT-03614,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:1F,SN-ROUTER-03615,single_band
Netgear,Switch,GS308,02:00:00:00:0E:20,SN-SWITCH-03616,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:21,SN-ONU-03617,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:22,SN-ONT-03618,dual_band
ZTE,ONU,F601,02:00:00:00:0E:23,SN-ONU-03619,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:24,SN-ROUTER-03620,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:25,SN-MODEM-03621,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:26,SN-ACCESSPOINT-03622,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:27,SN-ROUTER-03623,single_band
Netgear,Switch,GS308,02:00:00:00:0E:28,SN-SWITCH-03624,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:29,SN-ONU-03625,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:2A,SN-ONT-03626,dual_band
ZTE,ONU,F601,02:00:00:00:0E:2B,SN-ONU-03627,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:2C,SN-ROUTER-03628,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:2D,SN-MODEM-03629,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:2E,SN-ACCESSPOINT-03630,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:2F,SN-ROUTER-03631,single_band
Netgear,Switch,GS308,02:00:00:00:0E:30,SN-SWITCH-03632,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:31,SN-ONU-03633,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:32,SN-ONT-03634,dual_band
ZTE,ONU,F601,02:00:00:00:0E:33,SN-ONU-03635,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:34,SN-ROUTER-03636,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:35,SN-MODEM-03637,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:36,SN-ACCESSPOINT-03638,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:37,SN-ROUTER-03639,single_band
Netgear,Switch,GS308,02:00:00:00:0E:38,SN-SWITCH-03640,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:39,SN-ONU-03641,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:3A,SN-ONT-03642,dual_band
ZTE,ONU,F601,02:00:00:00:0E:3B,SN-ONU-03643,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:3C,SN-ROUTER-03644,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:3D,SN-MODEM-03645,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:3E,SN-ACCESSPOINT-03646,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:3F,SN-ROUTER-03647,single_band
Netgear,Switch,GS308,02:00:00:00:0E:40,SN-SWITCH-03648,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:41,SN-ONU-03649,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:42,SN-ONT-03650,dual_band
ZTE,ONU,F601,02:00:00:00:0E:43,SN-ONU-03651,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:44,SN-ROUTER-03652,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:45,SN-MODEM-03653,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:46,SN-ACCESSPOINT-03654,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:47,SN-ROUTER-03655,single_band
Netgear,Switch,GS308,02:00:00:00:0E:48,SN-SWITCH-03656,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:49,SN-ONU-03657,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:4A,SN-ONT-03658,dual_band
ZTE,ONU,F601,02:00:00:00:0E:4B,SN-ONU-03659,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:4C,SN-ROUTER-03660,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:4D,SN-MODEM-03661,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:4E,SN-ACCESSPOINT-03662,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:4F,SN-ROUTER-03663,single_band
Netgear,Switch,GS308,02:00:00:00:0E:50,SN-SWITCH-03664,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:51,SN-ONU-03665,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:52,SN-ONT-03666,dual_band
ZTE,ONU,F601,02:00:00:00:0E:53,SN-ONU-03667,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:54,SN-ROUTER-03668,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:55,SN-MODEM-03669,single_band
Ubiquiti,Access Point,EAP225,02:00:00:00:0E:56,SN-ACCESSPOINT-03670,dual_band
MikroTik,Router,hEX-S,02:00:00:00:0E:57,SN-ROUTER-03671,single_band
Netgear,Switch,GS308,02:00:00:00:0E:58,SN-SWITCH-03672,dual_band
Nokia,ONU,G-140W-C,02:00:00:00:0E:59,SN-ONU-03673,single_band
Huawei,ONT,HG8245H,02:00:00:00:0E:5A,SN-ONT-03674,dual_band
ZTE,ONU,F601,02:00:00:00:0E:5B,SN-ONU-03675,single_band
TP-Link,Router,Archer C6,02:00:00:00:0E:5C,SN-ROUTER-03676,dual_band
Cisco,Modem,MB8600,02:00:00:00:0E:5D,SN-MODEM-03677,single_band
